collectionDate,dataType,compressed,uncompressed
2019-02-15,http,1949751282,7002996933
2019-02-15,irc,3759,8662
2019-02-15,kerberos,31134742,171906659
2019-02-15,loaded_scripts,21504,208096
2019-02-15,modbus,1123043,12647613
2019-02-15,mysql,90939854,729848148
2019-02-15,notice,2795801,18580713
2019-02-15,ntlm,1115165,4352067
2019-02-15,packet_filter,1314,1712
2019-02-15,pe,1343365,3880057
2019-02-15,radius,628338,3229681
2019-02-15,rdp,2929973,13415658
2019-02-15,reporter,92243,4052202
2019-02-15,rfb,1392108,5427454
2019-02-15,sip,278217088,1758339802
2019-02-15,smtp,1981358,8236930
2019-02-15,snmp,30421729,107231443
2019-02-15,socks,94268,388099
2019-02-15,software,20844555,135571576
2019-02-15,ssh,100157824,458595538
2019-02-15,ssl,4118940739,15718581943
2019-02-15,stderr,6373,40127
2019-02-15,stdout,2592,4512
2019-02-15,syslog,207532090,1700417302
2019-02-15,traceroute,226552,1067361
2019-02-15,tunnel,897426,3596569
2019-02-15,weird,1011849247,4001439976
2019-02-15,x509,5456343968,35245577555
2019-02-16,communication,5671759,32847843
2019-02-16,conn,14794319147,48797854366
2019-02-16,dce_rpc,64362805,384138823
2019-02-16,dhcp,27029996,83941870
2019-02-16,dnp3,33927,333615
2019-02-16,dns,1507833213,13445061611
2019-02-16,dpd,1671672,6253459
2019-02-16,files,2877094567,11126493389
2019-02-16,ftp,246315,1389526
2019-02-16,http,1238550936,4858474190
2019-02-16,irc,2473,5129
2019-02-16,kerberos,29911662,171446455
2019-02-16,loaded_scripts,21509,208096
2019-02-16,modbus,1170404,13353355
2019-02-16,mysql,136483409,1110681881
2019-02-16,notice,2290523,15077069
2019-02-16,ntlm,722708,2889272
2019-02-16,packet_filter,1314,1712
2019-02-16,pe,88963,443241
2019-02-16,radius,359401,1710213
2019-02-16,rdp,4889753,22527338
2019-02-16,reporter,37511,1500836
2019-02-16,rfb,1753609,6894139
2019-02-16,sip,379575101,2395751299
2019-02-16,smtp,761510,3111305
2019-02-16,snmp,34970879,125002787
2019-02-16,socks,15664,35954
2019-02-16,software,9492778,57328904
2019-02-16,ssh,144624724,661855008
2019-02-16,ssl,1888186800,7869455423
2019-02-16,stderr,6361,40122
2019-02-16,stdout,2592,4512
2019-02-16,syslog,119953863,1004644780
2019-02-16,traceroute,206729,974670
2019-02-16,tunnel,981511,4042594
2019-02-16,weird,438021823,1603619542
2019-02-16,x509,2822695069,18632240091
2019-02-17,communication,5607474,32611508
2019-02-17,conn,13927294446,45532644248
2019-02-17,dce_rpc,58962220,316391206
2019-02-17,dhcp,25543725,82359495
2019-02-17,dnp3,34160,332471
2019-02-17,dns,1528386348,16198478881
2019-02-17,dpd,1663964,6150708
2019-02-17,files,2664307896,10235415494
2019-02-17,ftp,180904,1041353
2019-02-17,http,1134588441,4293534063
2019-02-17,irc,4040,10345
2019-02-17,kerberos,28067289,161495342
2019-02-17,loaded_scripts,21509,208096
2019-02-17,modbus,1176523,13404534
2019-02-17,mysql,200868276,1442596746
2019-02-17,notice,2075367,13789177
2019-02-17,ntlm,802960,3353594
2019-02-17,packet_filter,1317,1712
2019-02-17,pe,121330,666636
2019-02-17,radius,317500,1482048
2019-02-17,rdp,5518468,25610927
2019-02-17,reporter,118369,4780885
2019-02-17,rfb,2577898,10178306
2019-02-17,sip,324444207,2095776302
2019-02-17,smtp,720686,2928421
2019-02-17,snmp,28928945,100872498
2019-02-17,socks,12262,23637
2019-02-17,software,8934803,53646320
2019-02-17,ssh,145342600,670249563
2019-02-17,ssl,1691586157,7126876505
2019-02-17,stderr,6365,40122
2019-02-17,stdout,2592,4512
2019-02-17,syslog,116875162,985088457
2019-02-17,traceroute,194063,933354
2019-02-17,tunnel,897215,3618823
2019-02-17,weird,377500801,1357045655
2019-02-17,x509,2584958101,17245912293
2019-02-18,communication,5642381,32746687
2019-02-18,conn,15462885835,51080885292
2019-02-18,dce_rpc,60868612,325115011
2019-02-18,dhcp,26542977,84759979
2019-02-18,dnp3,34191,334524
2019-02-18,dns,1638808187,18434434935
2019-02-18,dpd,1702495,6362709
2019-02-18,files,2924864428,11401271067
2019-02-18,ftp,183549,1043830
2019-02-18,http,1258106355,4850177682
2019-02-18,irc,2410,5162
2019-02-18,kerberos,30409055,175073352
2019-02-18,loaded_scripts,21513,208096
2019-02-18,modbus,1175356,13402983
2019-02-18,mysql,138522266,1152456687
2019-02-18,notice,2132814,14170117
2019-02-18,ntlm,781544,3138735
2019-02-18,packet_filter,1318,1712
2019-02-18,pe,108389,567236
2019-02-18,radius,347675,1662225
2019-02-18,rdp,2937048,13700296
2019-02-18,reporter,72517,3220558
2019-02-18,rfb,2926110,11579755
2019-02-18,sip,329136122,2168738373
2019-02-18,smtp,753034,3095482
2019-02-18,snmp,33991896,117954597
2019-02-18,socks,11203,20978
2019-02-18,software,9323575,56670715
2019-02-18,ssh,90654064,406980400
2019-02-18,ssl,1893271798,7948399818
2019-02-18,stderr,6689,41925
2019-02-18,stdout,2700,4700
2019-02-18,syslog,119383664,1011644935
2019-02-18,traceroute,177950,855829
2019-02-18,tunnel,577730,2144653
2019-02-18,weird,417382153,1511898384
2019-02-18,x509,2848784744,19005110982
2019-02-19,communication,5790125,33109910
2019-02-19,conn,20908137283,69159415546
2019-02-19,dce_rpc,60840232,323368467
2019-02-19,dhcp,45829204,148395734
2019-02-19,dnp3,33965,329865
2019-02-19,dns,1739430270,11233925822
2019-02-19,dpd,2286815,8880530
2019-02-19,files,4670241780,18297876239
2019-02-19,ftp,216946,1140720
2019-02-19,http,1798780988,6548011512
2019-02-19,irc,3531,9385
2019-02-19,kerberos,39683646,227436222
2019-02-19,loaded_scripts,21495,208096
2019-02-19,modbus,1156733,13198236
2019-02-19,mysql,104452320,864299330
2019-02-19,notice,2754004,18819428
2019-02-19,ntlm,1875856,7645325
2019-02-19,packet_filter,1304,1712
2019-02-19,pe,308990,1184723
2019-02-19,radius,579005,2917263
2019-02-19,rdp,2499992,11502026
2019-02-19,reporter,58204,2480477
2019-02-19,rfb,1384800,5406792
2019-02-19,sip,253533930,1644417389
2019-02-19,smtp,1368686,5810608
2019-02-19,snmp,36784350,129763802
2019-02-19,socks,78622,367682
2019-02-19,software,15656429,101700287
2019-02-19,ssh,68295033,302432324
2019-02-19,ssl,3320793602,13292610101
2019-02-19,stderr,6694,41929
2019-02-19,stdout,2700,4700
2019-02-19,syslog,164019574,1360695451
2019-02-19,traceroute,185506,917930
2019-02-19,tunnel,600132,2252959
2019-02-19,weird,614466475,2309577099
2019-02-19,x509,4879184999,31532089982
2019-02-20,communication,5724547,33001062
2019-02-20,conn,18544539321,60020555259
2019-02-20,dce_rpc,62573169,328981465
2019-02-20,dhcp,48116343,153402149
2019-02-20,dnp3,33820,327858
2019-02-20,dns,1670398226,8167164469
2019-02-20,dpd,2255691,8733189
2019-02-20,files,4692635341,18470339080
2019-02-20,ftp,521334,3508443
2019-02-20,http,1776978387,6482535560
2019-02-20,irc,1911,4032
2019-02-20,kerberos,48245524,278318942
2019-02-20,loaded_scripts,21504,208096
2019-02-20,modbus,1159441,13186028
2019-02-20,mysql,110909750,922558355
2019-02-20,notice,2630397,17655202
2019-02-20,ntlm,1792944,7235425
2019-02-20,packet_filter,1310,1712
2019-02-20,pe,311531,1091304
2019-02-20,radius,614337,3133231
2019-02-20,rdp,4703713,22132510
2019-02-20,reporter,55006,2230279
2019-02-20,rfb,1540088,6039613
2019-02-20,sip,236864301,1520356781
2019-02-20,smtp,1416267,6358218
2019-02-20,snmp,31816395,110866892
2019-02-20,socks,87151,387762
2019-02-20,software,15507511,99706858
2019-02-20,ssh,69192658,311370646
2019-02-20,ssl,3415508475,13628968968
2019-02-20,stderr,6365,40124
2019-02-20,stdout,2592,4512
2019-02-20,syslog,169869531,1404789827
2019-02-20,traceroute,185915,883252
2019-02-20,tunnel,589065,2224508
2019-02-20,weird,594910420,2210216635
2019-02-20,x509,5001889529,32166548269
2019-02-21,communication,5716081,32961146
2019-02-21,conn,17742064336,56520521880
2019-02-21,dce_rpc,64920932,343327109
2019-02-21,dhcp,50593771,163059605
2019-02-21,dnp3,34952,332702
2019-02-21,dns,1744058844,9240561601
2019-02-21,dpd,2288873,8910779
2019-02-21,files,4784159131,18839379278
2019-02-21,ftp,316739,1879982
2019-02-21,http,1789875211,6547144396
2019-02-21,irc,3570,6947
2019-02-21,kerberos,47629329,272435578
2019-02-21,loaded_scripts,21499,208096
2019-02-21,modbus,1159740,13205141
2019-02-21,mysql,106342699,869883771
2019-02-21,notice,2484307,16694577
2019-02-21,ntlm,1459282,5867296
2019-02-21,packet_filter,1312,1712
2019-02-21,pe,493742,1651077
2019-02-21,radius,673988,3537392
2019-02-21,rdp,3913787,18238093
2019-02-21,reporter,109997,5608463
2019-02-21,rfb,1837465,7259982
2019-02-21,sip,228061730,1481946148
2019-02-21,smtp,1957806,8013924
2019-02-21,snmp,27853798,96449249
2019-02-21,socks,41247,156913
2019-02-21,software,15656276,100643366
2019-02-21,ssh,84143714,371646191
2019-02-21,ssl,3486270224,13917102574
2019-02-21,stderr,6706,41929
2019-02-21,stdout,2700,4700
2019-02-21,syslog,175462297,1459317445
2019-02-21,traceroute,186924,855944
2019-02-21,tunnel,587780,2198527
2019-02-21,weird,596496708,2210995093
2019-02-21,x509,5114444292,32873227621
2019-02-22,communication,5745622,33159936
2019-02-22,conn,21971336803,73685699387
2019-02-22,dce_rpc,60888848,321799420
2019-02-22,dhcp,43840902,139248428
2019-02-22,dnp3,33861,329909
2019-02-22,dns,1775076250,10329467192
2019-02-22,dpd,2146830,8137216
2019-02-22,files,4518230758,17694054874
2019-02-22,ftp,1005526,6396793
2019-02-22,http,1678124855,6085350415
2019-02-22,irc,1957,4537
2019-02-22,kerberos,41623972,238880918
2019-02-22,loaded_scripts,21504,208096
2019-02-22,modbus,1156083,13210866
2019-02-22,mysql,105309846,851033325
2019-02-22,notice,2619916,17723183
2019-02-22,ntlm,2685002,10954209
2019-02-22,packet_filter,1313,1712
2019-02-22,pe,129495,672422
2019-02-22,radius,695596,3663693
2019-02-22,rdp,9539659,45576397
2019-02-22,reporter,230434,11517736
2019-02-22,rfb,2366252,9385050
2019-02-22,sip,237366364,1527209790
2019-02-22,smtp,1094739,4371334
2019-02-22,snmp,29541925,103434107
2019-02-22,socks,27345,83686
2019-02-22,software,14938180,96576362
2019-02-22,ssh,126114519,572299303
2019-02-22,ssl,3240825345,12954564667
2019-02-22,stderr,6706,41931
2019-02-22,stdout,2700,4700
2019-02-22,syslog,163967378,1351323115
2019-02-22,traceroute,162020,755307
2019-02-22,tunnel,768814,3219282
2019-02-22,weird,577937822,2133280216
2019-02-22,x509,4798552323,30821585067
2019-02-23,communication,5765191,33185788
2019-02-23,conn,21752992755,75426240228
2019-02-23,dce_rpc,59655225,314927741
2019-02-23,dhcp,29354039,93439266
2019-02-23,dnp3,34274,333538
2019-02-23,dns,1397459783,8006391773
2019-02-23,dpd,1992388,7392753
2019-02-23,files,3206382089,12342299543
2019-02-23,ftp,1213208,8296689
2019-02-23,http,1293470626,5023057495
2019-02-23,irc,3467,7193
2019-02-23,kerberos,33950971,196979412
2019-02-23,loaded_scripts,21508,208096
2019-02-23,modbus,1169376,13356746
2019-02-23,mysql,124116546,1012544457
2019-02-23,notice,2146501,14521421
2019-02-23,ntlm,1332175,5473838
2019-02-23,packet_filter,1317,1712
2019-02-23,pe,114516,585491
2019-02-23,radius,531799,2740839
2019-02-23,rdp,12384461,59238423
2019-02-23,reporter,54459,1606361
2019-02-23,rfb,2091545,8278570
2019-02-23,sip,195593141,1270926092
2019-02-23,smtp,1106685,4759044
2019-02-23,snmp,27209476,95005929
2019-02-23,socks,14667,36759
2019-02-23,software,10176113,62597105
2019-02-23,ssh,115882013,520216600
2019-02-23,ssl,2108124511,8737337831
2019-02-23,stderr,6368,40123
2019-02-23,stdout,2592,4512
2019-02-23,syslog,128895416,1093376371
2019-02-23,traceroute,138684,632971
2019-02-23,tunnel,688214,2819740
2019-02-23,weird,387406347,1409200020
2019-02-23,x509,3214508507,20817971333
2019-02-24,communication,5706591,32909125
2019-02-24,conn,16839375934,55618858611
2019-02-24,dce_rpc,57556686,298722757
2019-02-24,dhcp,28745159,90663390
2019-02-24,dnp3,34405,332770
2019-02-24,dns,1460894258,8593020797
2019-02-24,dpd,15674213,70035839
2019-02-24,files,3362529340,12959269463
2019-02-24,ftp,916351,6274028
2019-02-24,http,1301005783,4869392716
2019-02-24,irc,4688,12459
2019-02-24,kerberos,27324807,156029083
2019-02-24,loaded_scripts,21509,208096
2019-02-24,modbus,1167349,13297992
2019-02-24,mysql,123334897,1014616860
2019-02-24,notice,2135838,14120552
2019-02-24,ntlm,1162982,4811659
2019-02-24,packet_filter,1317,1712
2019-02-24,pe,105654,518694
2019-02-24,radius,330989,1532903
2019-02-24,rdp,7037062,33044994
2019-02-24,reporter,110476,5350550
2019-02-24,rfb,2441739,9601444
2019-02-24,sip,198571748,1274354357
2019-02-24,smtp,749149,2919294
2019-02-24,snmp,31808031,112021261
2019-02-24,socks,18071,47770
2019-02-24,software,10484805,64721867
2019-02-24,ssh,388833099,1651280616
2019-02-24,ssl,2251559336,9236169024
2019-02-24,stderr,7588,47143
2019-02-24,stdout,3024,5264
2019-02-24,syslog,129365154,1082947564
2019-02-24,traceroute,166373,750986
2019-02-24,tunnel,625183,2502192
2019-02-24,weird,435777011,1595801794
2019-02-24,x509,3402888706,22159267393
2019-02-25,communication,5761436,33118010
2019-02-25,conn,21085894071,63194309204
2019-02-25,dce_rpc,43745262,220256019
2019-02-25,dhcp,63802779,199460583
2019-02-25,dnp3,31448,297100
2019-02-25,dns,1939702535,8913741197
2019-02-25,dpd,13216357,58336789
2019-02-25,files,5072774421,19577852291
2019-02-25,ftp,2016913,13164866
2019-02-25,http,2049224925,7019729998
2019-02-25,irc,6100,18054
2019-02-25,kerberos,34712223,188101476
2019-02-25,loaded_scripts,21504,208096
2019-02-25,modbus,1075383,11864253
2019-02-25,mysql,90729517,705336976
2019-02-25,notice,2773389,18539575
2019-02-25,ntlm,1806013,7151929
2019-02-25,packet_filter,1317,1712
2019-02-25,pe,199988,1178722
2019-02-25,radius,691895,3569638
2019-02-25,rdp,4532629,21172285
2019-02-25,reporter,51501,1538180
2019-02-25,rfb,1587855,6262345
2019-02-25,sip,237944118,1546450935
2019-02-25,smtp,969594,4004400
2019-02-25,snmp,37078772,128402435
2019-02-25,socks,203303,909449
2019-02-25,software,25357884,167005008
2019-02-25,ssh,400274308,1670383782
2019-02-25,ssl,4596850251,16758330583
2019-02-25,stderr,7271,45351
2019-02-25,stdout,2916,5076
2019-02-25,syslog,223656757,1787079117
2019-02-25,traceroute,221265,993683
2019-02-25,tunnel,495282,1874878
2019-02-25,weird,1556317868,6393399159
2019-02-25,x509,5341662083,33941909087
2019-02-26,communication,5752868,33093699
2019-02-26,conn,20232392799,60350999239
2019-02-26,dce_rpc,45508551,230701485
2019-02-26,dhcp,65467480,199989711
2019-02-26,dnp3,31868,299840
2019-02-26,dns,2123740826,9916038555
2019-02-26,dpd,13824986,60966692
2019-02-26,files,5030716353,19503300482
2019-02-26,ftp,2782284,18323895
2019-02-26,http,2071998800,7229745741
2019-02-26,irc,5165,12597
2019-02-26,kerberos,40628435,221739579
2019-02-26,loaded_scripts,21508,208096
2019-02-26,modbus,1074288,11860248
2019-02-26,mysql,78184915,610904178
2019-02-26,notice,2627360,17657964
2019-02-26,ntlm,1273985,5042012
2019-02-26,packet_filter,1316,1712
2019-02-26,pe,292027,1315723
2019-02-26,radius,663458,3370443
2019-02-26,rdp,3157423,14569942
2019-02-26,reporter,75364,2787929
2019-02-26,rfb,3106570,12443320
2019-02-26,sip,231220994,1474667261
2019-02-26,smtp,956715,4062594
2019-02-26,snmp,33498002,114221070
2019-02-26,socks,192433,849683
2019-02-26,software,25096424,165289960
2019-02-26,ssh,400538123,1653879081
2019-02-26,ssl,4553097499,16713653426
2019-02-26,stderr,6372,40129
2019-02-26,stdout,2592,4512
2019-02-26,syslog,231364232,1829962759
2019-02-26,traceroute,211041,936378
2019-02-26,tunnel,870276,3708796
2019-02-26,weird,1603129764,6547552460
2019-02-26,x509,5312199415,33945294879
2019-02-27,communication,5694405,32996317
2019-02-27,conn,18470502670,54236723276
2019-02-27,dce_rpc,44260080,223174886
2019-02-27,dhcp,64340612,197930930
2019-02-27,dnp3,31264,293573
2019-02-27,dns,1961309851,8894231533
2019-02-27,dpd,7093608,30426257
2019-02-27,files,4977455322,19185401677
2019-02-27,ftp,1737441,11904532
2019-02-27,http,2046220076,7041125708
2019-02-27,irc,5646,14126
2019-02-27,kerberos,38495914,210652967
2019-02-27,loaded_scripts,21508,208096
2019-02-27,modbus,1075725,11881309
2019-02-27,mysql,77793918,616102904
2019-02-27,notice,2854201,18803664
2019-02-27,ntlm,1254635,4991189
2019-02-27,packet_filter,1315,1712
2019-02-27,pe,222501,1238838
2019-02-27,radius,667827,3370072
2019-02-27,rdp,3620308,16496614
2019-02-27,reporter,46767,1381646
2019-02-27,rfb,776064,3023689
2019-02-27,sip,202297184,1327856917
2019-02-27,smtp,846111,3545744
2019-02-27,snmp,33732796,114702737
2019-02-27,socks,351549,1644800
2019-02-27,software,24671736,162046500
2019-02-27,ssh,236329671,966605504
2019-02-27,ssl,4527350184,16611259984
2019-02-27,stderr,6370,40131
2019-02-27,stdout,2592,4512
2019-02-27,syslog,231454028,1821712478
2019-02-27,traceroute,238478,1072334
2019-02-27,tunnel,1095631,4611801
2019-02-27,weird,1544317919,6306802836
2019-02-27,x509,5271448409,33429937247
2019-02-28,communication,5753477,33349889
2019-02-28,conn,20898270120,64154723403
2019-02-28,dce_rpc,46379949,234746522
2019-02-28,dhcp,64543247,197753117
2019-02-28,dnp3,31856,299818
2019-02-28,dns,2079511810,10488438503
2019-02-28,dpd,4099672,16849991
2019-02-28,files,5018444996,19465395459
2019-02-28,ftp,870865,7417610
2019-02-28,http,2039926877,7184698352
2019-02-28,irc,3229,8274
2019-02-28,kerberos,35311334,192124791
2019-02-28,loaded_scripts,21513,208096
2019-02-28,modbus,1078193,11930005
2019-02-28,mysql,64167005,501952460
2019-02-28,notice,2669151,18015050
2019-02-28,ntlm,1753761,6913644
2019-02-28,packet_filter,1314,1712
2019-02-28,pe,289112,1209013
2019-02-28,radius,643554,3253004
2019-02-28,rdp,3629576,16568078
2019-02-28,reporter,54465,1798081
2019-02-28,rfb,530665,2075139
2019-02-28,sip,171570513,1102921603
2019-02-28,smtp,934678,4054980
2019-02-28,snmp,31852821,108713169
2019-02-28,socks,1115899,5198448
2019-02-28,software,23858349,156140410
2019-02-28,ssh,154799115,658099122
2019-02-28,ssl,4535068790,16719814499
2019-02-28,stderr,6713,41937
2019-02-28,stdout,2700,4700
2019-02-28,syslog,223721855,1779304368
2019-02-28,traceroute,217341,1006677
2019-02-28,tunnel,717165,3028807
2019-02-28,weird,1474540063,6017589069
2019-02-28,x509,5285205601,33632373710
2019-03-01,communication,5780813,33329384
2019-03-01,conn,23059237307,74071641159
2019-03-01,dce_rpc,50755831,257120563
2019-03-01,dhcp,63076145,196628052
2019-03-01,dnp3,32134,305566
2019-03-01,dns,1987059026,10312656025
2019-03-01,dpd,2911033,11301583
2019-03-01,files,5066536101,19640862041
2019-03-01,ftp,903963,6027142
2019-03-01,http,2004157326,7005443488
2019-03-01,irc,5674,14426
2019-03-01,kerberos,38429949,212369711
2019-03-01,loaded_scripts,21503,208096
2019-03-01,modbus,1099908,12295799
2019-03-01,mysql,71509652,587113853
2019-03-01,notice,2709328,18441546
2019-03-01,ntlm,1295491,5170025
2019-03-01,packet_filter,1313,1712
2019-03-01,pe,174257,940419
2019-03-01,radius,818600,3901222
2019-03-01,rdp,8473453,35490070
2019-03-01,reporter,110365,3590579
2019-03-01,rfb,1224054,4760478
2019-03-01,sip,194514382,1250586590
2019-03-01,smtp,976606,4276344
2019-03-01,snmp,32999996,115290013
2019-03-01,socks,860132,4058644
2019-03-01,software,21913507,142667033
2019-03-01,ssh,151953504,669867621
2019-03-01,ssl,4297406575,15989221578
2019-03-01,stderr,6379,40130
2019-03-01,stdout,2592,4512
2019-03-01,syslog,228425866,1805696927
2019-03-01,traceroute,229459,1156917
2019-03-01,tunnel,605435,2462096
2019-03-01,weird,1244871602,5031635215
2019-03-01,x509,5388611774,34265891305
2019-03-02,communication,5695011,33068165
2019-03-02,conn,19557773902,66535938451
2019-03-02,dce_rpc,60787163,315566489
2019-03-02,dhcp,34426943,107382016
2019-03-02,dnp3,34138,330016
2019-03-02,dns,1506607456,8561250374
